"FullName","Name","Length","CreationTime","LastWriteTime","LastAccessTime","Attributes","Owner"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\sr_Latn_BA.dat","sr_Latn_BA.dat","32834","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:43 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\sr_Latn_ME.dat","sr_Latn_ME.dat","2089","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:43 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\sr_Latn_RS.dat","sr_Latn_RS.dat","635","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:43 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\sr_Latn_XK.dat","sr_Latn_XK.dat","1486","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:43 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\sr_Latn.dat","sr_Latn.dat","217950","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:43 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\sr.dat","sr.dat","265725","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:44 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\ss_SZ.dat","ss_SZ.dat","1208","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:44 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\ss_ZA.dat","ss_ZA.dat","635","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:44 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\ss.dat","ss.dat","2178","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:44 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\ssy_ER.dat","ssy_ER.dat","617","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:44 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\ssy.dat","ssy.dat","2999","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:44 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\st_LS.dat","st_LS.dat","1227","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:44 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\st_ZA.dat","st_ZA.dat","635","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:44 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\st.dat","st.dat","8016","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:44 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\su_Latn_ID.dat","su_Latn_ID.dat","635","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:44 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\su_Latn.dat","su_Latn.dat","745","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:44 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\su.dat","su.dat","11817","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:44 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\sv_AX.dat","sv_AX.dat","653","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:44 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\sv_FI.dat","sv_FI.dat","2526","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:44 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\sv_SE.dat","sv_SE.dat","653","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:44 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\sv.dat","sv.dat","198967","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:44 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\sw_CD.dat","sw_CD.dat","2577","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:44 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\sw_KE.dat","sw_KE.dat","47036","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:44 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\sw_TZ.dat","sw_TZ.dat","616","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:44 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\sw_UG.dat","sw_UG.dat","660","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:44 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\sw.dat","sw.dat","145419","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:44 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\syr_IQ.dat","syr_IQ.dat","679","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:44 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\syr_SY.dat","syr_SY.dat","679","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:45 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\syr.dat","syr.dat","111439","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:45 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\szl_PL.dat","szl_PL.dat","654","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:45 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\szl.dat","szl.dat","88759","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:45 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\ta_IN.dat","ta_IN.dat","658","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:45 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\ta_LK.dat","ta_LK.dat","1208","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:45 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\ta_MY.dat","ta_MY.dat","1325","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:45 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\ta_SG.dat","ta_SG.dat","1344","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:45 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\ta.dat","ta.dat","277264","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:45 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\te_IN.dat","te_IN.dat","658","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:45 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\te.dat","te.dat","261668","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:45 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\teo_KE.dat","teo_KE.dat","657","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:45 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\teo_UG.dat","teo_UG.dat","640","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:45 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\teo.dat","teo.dat","16012","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:45 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\tg_TJ.dat","tg_TJ.dat","635","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:45 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\tg.dat","tg.dat","117163","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:45 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\th_TH.dat","th_TH.dat","635","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:45 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\th.dat","th.dat","215576","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:45 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\ti_ER.dat","ti_ER.dat","962","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:45 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\ti_ET.dat","ti_ET.dat","635","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:45 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\ti.dat","ti.dat","214273","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:46 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\tig_ER.dat","tig_ER.dat","617","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:46 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\tig.dat","tig.dat","13481","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:46 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\tk_TM.dat","tk_TM.dat","635","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:46 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\tk.dat","tk.dat","164932","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:46 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\tn_BW.dat","tn_BW.dat","654","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:46 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\tn_ZA.dat","tn_ZA.dat","635","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:46 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\tn.dat","tn.dat","8596","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:46 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\to_TO.dat","to_TO.dat","616","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:46 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\to.dat","to.dat","145255","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:46 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\tok_001.dat","tok_001.dat","693","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:46 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\tok.dat","tok.dat","8870","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:46 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\tpi_PG.dat","tpi_PG.dat","617","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:46 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\tpi.dat","tpi.dat","4030","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:46 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\tr_CY.dat","tr_CY.dat","1227","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:46 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\tr_TR.dat","tr_TR.dat","635","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:46 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\tr.dat","tr.dat","150824","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:46 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\trv_TW.dat","trv_TW.dat","636","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:46 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\trv.dat","trv.dat","9404","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:46 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\trw_PK.dat","trw_PK.dat","636","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:47 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\trw.dat","trw.dat","110107","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:47 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\ts_ZA.dat","ts_ZA.dat","635","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:47 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\ts.dat","ts.dat","5522","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:47 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\tt_RU.dat","tt_RU.dat","653","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:47 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\tt.dat","tt.dat","111014","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:47 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\twq_NE.dat","twq_NE.dat","617","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:47 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\twq.dat","twq.dat","15509","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:47 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\tyv_RU.dat","tyv_RU.dat","654","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:47 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\tyv.dat","tyv.dat","693","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:47 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\tzm_MA.dat","tzm_MA.dat","617","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:47 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\tzm.dat","tzm.dat","15436","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:47 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\ug_CN.dat","ug_CN.dat","635","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:47 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\ug.dat","ug.dat","117801","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:47 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\uk_UA.dat","uk_UA.dat","635","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:47 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\uk.dat","uk.dat","339125","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:47 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\ur_IN.dat","ur_IN.dat","10550","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:47 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\ur_PK.dat","ur_PK.dat","635","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:47 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\ur.dat","ur.dat","167002","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:47 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\uz_Arab_AF.dat","uz_Arab_AF.dat","678","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:47 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\uz_Arab.dat","uz_Arab.dat","3814","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:47 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\uz_Cyrl_UZ.dat","uz_Cyrl_UZ.dat","635","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:47 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\uz_Cyrl.dat","uz_Cyrl.dat","76581","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:47 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\uz_Latn_UZ.dat","uz_Latn_UZ.dat","635","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:47 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\uz_Latn.dat","uz_Latn.dat","1292","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:47 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\uz.dat","uz.dat","138052","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:47 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\vai_Latn_LR.dat","vai_Latn_LR.dat","617","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:47 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\vai_Latn.dat","vai_Latn.dat","14255","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:48 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\vai_Vaii_LR.dat","vai_Vaii_LR.dat","617","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:48 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\vai_Vaii.dat","vai_Vaii.dat","693","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:48 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\vai.dat","vai.dat","17416","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:48 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\ve_ZA.dat","ve_ZA.dat","635","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:48 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\ve.dat","ve.dat","2372","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:48 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\vec_IT.dat","vec_IT.dat","654","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:48 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\vec.dat","vec.dat","160413","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:48 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\vi_VN.dat","vi_VN.dat","635","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:48 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\vi.dat","vi.dat","134138","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:48 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\vmw_MZ.dat","vmw_MZ.dat","636","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:48 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\vmw.dat","vmw.dat","1796","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:48 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\vo_001.dat","vo_001.dat","850","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:48 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\vo.dat","vo.dat","4609","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:48 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\vun_TZ.dat","vun_TZ.dat","617","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:48 PM","Archive","AHMETDOGAN\asmel"
"D:\DoganHub\DBA\Dinsight\.venv\Lib\site-packages\babel\locale-data\vun.dat","vun.dat","15373","6/29/2025 7:40:09 PM","6/29/2025 7:40:09 PM","7/9/2025 11:34:48 PM","Archive","AHMETDOGAN\asmel"
